enrollment_id,class,enrollment_count,department,section,offering_id
85-241_S20_5_W_QBA,,1,QBA,W,
85-241_S20_2_W_QBS,,1,QBS,W,
85-241_S20_3_W_QBS,,3,QBS,W,
85-241_S20_5_W_QBS,,1,QBS,W,
85-241_S20_1_W_QCS,,5,QCS,W,
85-241_S20_2_W_QCS,,4,QCS,W,
85-241_S20_4_W_QCS,,1,QCS,W,
85-241_S20_1_W_QIS,,3,QIS,W,
85-241_S20_2_W_QIS,,8,QIS,W,
85-241_S20_0_W_SPC,,2,SPC,W,
85-310_S20_5_W_QBS,,1,QBS,W,
85-310_S20_4_W_QCS,,2,QCS,W,
85-310_S20_3_W_QIS,,4,QIS,W,
85-339_S20_1_W4_QBA,,1,QBA,W4,
85-339_S20_2_W4_QBA,,1,QBA,W4,
85-339_S20_1_W4_QBS,,1,QBS,W4,
85-339_S20_2_W4_QBS,,2,QBS,W4,
85-339_S20_3_W4_QBS,,1,QBS,W4,
85-339_S20_5_W4_QBS,,1,QBS,W4,
85-339_S20_1_W4_QCS,,1,QCS,W4,
85-339_S20_2_W4_QCS,,1,QCS,W4,
85-339_S20_1_W4_QIS,,1,QIS,W4,
85-339_S20_3_W4_QIS,,6,QIS,W4,
98-000_S20_2_W_QBA,,1,QBA,W,
98-000_S20_4_W_QBS,,1,QBS,W,
98-000_S20_4_W_QCS,,3,QCS,W,
98-063_S20_1_W_QBA,,1,QBA,W,
98-063_S20_2_W_QBA,,1,QBA,W,
98-063_S20_3_W_QBA,,3,QBA,W,
98-063_S20_4_W_QBA,,1,QBA,W,
98-063_S20_3_W_QBS,,1,QBS,W,
98-063_S20_2_W_QCS,,2,QCS,W,
98-063_S20_3_W_QCS,,1,QCS,W,
98-063_S20_2_W_QIS,,1,QIS,W,
98-128_S20_2_W_QBA,,1,QBA,W,
98-128_S20_4_W_QBA,,6,QBA,W,
98-128_S20_3_W_QBS,,1,QBS,W,
98-128_S20_4_W_QBS,,3,QBS,W,
98-128_S20_2_W_QCS,,2,QCS,W,
98-128_S20_2_W_QIS,,2,QIS,W,
98-128_S20_3_W_QIS,,1,QIS,W,
98-128_S20_4_W_QIS,,1,QIS,W,
98-138_S20_3_W_QBA,,1,QBA,W,
98-138_S20_4_W_QBS,,1,QBS,W,
98-138_S20_3_W_QCS,,2,QCS,W,
98-138_S20_4_W_QCS,,1,QCS,W,
98-138_S20_2_W_QIS,,1,QIS,W,
98-138_S20_3_W_QIS,,1,QIS,W,
98-142_S20_3_W3_QBA,,1,QBA,W3,
98-142_S20_4_W3_QBS,,2,QBS,W3,
98-142_S20_3_W3_QCS,,1,QCS,W3,
98-142_S20_3_W3_QIS,,2,QIS,W3,
98-142_S20_4_W3_QIS,,1,QIS,W3,
98-365_S20_4_W3_QBA,,1,QBA,W3,
98-365_S20_3_W3_QBS,,2,QBS,W3,
98-365_S20_4_W3_QCS,,1,QCS,W3,
98-365_S20_3_W3_QIS,,2,QIS,W3,
98-365_S20_4_W3_QIS,,1,QIS,W3,
98-365_S20_5_W3_QIS,,1,QIS,W3,
98-365_S20_0_W3_SPC,,1,SPC,W3,
99-231_S20_2_W3_QBS,,2,QBS,W3,
99-231_S20_2_W3_QIS,,1,QIS,W3,
03-116_S21_1_W_QBS,,2,QBS,W,
03-117_S21_1_W_QBS,,13,QBS,W,
03-120_S21_1_X4_QBS,,7,QBS,X4,
03-120_S21_2_X4_QBS,,3,QBS,X4,
03-120_S21_3_X4_QBS,,3,QBS,X4,
03-120_S21_4_X4_QBS,,2,QBS,X4,
03-120_S21_2_X4_QIS,,1,QIS,X4,
03-120_S21_3_X4_QIS,,1,QIS,X4,
03-120_S21_4_X4_QIS,,1,QIS,X4,
03-121_S21_1_W_BSC,,1,BSC,W,
03-121_S21_3_W_PHY,,1,PHY,W,
03-121_S21_1_W_QBA,,1,QBA,W,
03-121_S21_1_W_QCS,,2,QCS,W,
03-121_S21_2_W_QCS,,1,QCS,W,
03-121_S21_1_W_QIS,,1,QIS,W,
03-121_S21_4_W_QIS,,1,QIS,W,
03-151_S21_1_2_QCS,,1,QCS,2,
03-151_S21_1_W_QCS,,1,QCS,W,
03-202_S21_2_W_QBS,,18,QBS,W,
03-202_S21_3_W_QBS,,1,QBS,W,
03-220_S21_2_2_QBS,,18,QBS,2,
03-220_S21_3_2_QBS,,1,QBS,2,
03-220_S21_2_2_QCS,,1,QCS,2,
03-220_S21_2_W_QBS,,18,QBS,W,
03-220_S21_3_W_QBS,,1,QBS,W,
03-220_S21_2_W_QCS,,1,QCS,W,
03-230_S21_3_W_QBS,,13,QBS,W,
03-230_S21_4_W_QBS,,5,QBS,W,
03-232_S21_2_W_QBS,,2,QBS,W,
03-240_S21_4_2_PSY,,1,PSY,2,
03-240_S21_2_2_QBS,,14,QBS,2,
03-240_S21_3_2_QBS,,3,QBS,2,
03-240_S21_2_2_QCS,,1,QCS,2,
03-240_S21_4_W_PSY,,1,PSY,W,
03-240_S21_2_W_QBS,,14,QBS,W,
03-240_S21_3_W_QBS,,3,QBS,W,
03-240_S21_2_W_QCS,,1,QCS,W,
03-344_S21_3_2_QBS,,10,QBS,2,
03-344_S21_4_2_QBS,,6,QBS,2,
03-344_S21_3_W_QBS,,3,QBS,W,
03-344_S21_4_W_QBS,,3,QBS,W,
03-344_S21_3_X_QBS,,7,QBS,X,
03-344_S21_4_X_QBS,,3,QBS,X,
03-350_S21_3_W_BSC,,1,BSC,W,
03-350_S21_3_W_QBS,,6,QBS,W,
03-350_S21_4_W_QBS,,4,QBS,W,
03-362_S21_2_W_QBS,,2,QBS,W,
03-362_S21_3_W_QBS,,4,QBS,W,
03-362_S21_4_W_QBS,,2,QBS,W,
03-409_S21_2_W4_QBS,,6,QBS,W4,
03-412_S21_2_W_QBS,,1,QBS,W,
03-412_S21_3_W_QBS,,14,QBS,W,
03-412_S21_4_W_QBS,,4,QBS,W,
03-445_S21_1_WW_QBS,,1,QBS,WW,
03-445_S21_2_WW_QBS,,1,QBS,WW,
03-445_S21_4_Y_QBS,,2,QBS,Y,
03-445_S21_3_Z_QBS,,1,QBS,Z,
03-445_S21_4_Z_QBS,,1,QBS,Z,
03-545_S21_4_W_QBS,,5,QBS,W,
07-599_S21_4_W_QCS,,1,QCS,W,
09-106_S21_1_W_QBS,,15,QBS,W,
09-106_S21_2_W_QBS,,4,QBS,W,
09-106_S21_3_W_QCS,,1,QCS,W,
09-207_S21_2_2_QBS,,12,QBS,2,
09-207_S21_2_W_QBS,,6,QBS,W,
09-207_S21_2_X_QBS,,6,QBS,X,
09-218_S21_2_W_QBS,,9,QBS,W,
11-411_S21_5_W_QBS,,1,QBS,W,
11-411_S21_3_W_QCS,,3,QCS,W,
11-411_S21_4_W_QCS,,1,QCS,W,
15-110_S21_1_3_QBA,,2,QBA,3,
15-110_S21_1_3_QBS,,16,QBS,3,
15-110_S21_3_3_QBS,,1,QBS,3,
15-110_S21_1_3_QIS,,2,QIS,3,
15-110_S21_0_3_SPC,,2,SPC,3,
15-110_S21_1_W_QBA,,2,QBA,W,
15-110_S21_1_W_QBS,,16,QBS,W,
15-110_S21_3_W_QBS,,1,QBS,W,
15-110_S21_1_W_QIS,,2,QIS,W,
15-110_S21_0_W_SPC,,2,SPC,W,
15-112_S21_1_W_QBA,,1,QBA,W,
15-112_S21_2_W_QBA,,1,QBA,W,
15-112_S21_1_W_QCS,,6,QCS,W,
15-112_S21_1_W_QIS,,22,QIS,W,
15-112_S21_2_W_QIS,,2,QIS,W,
15-122_S21_2_3_CS,,1,CS,3,
15-122_S21_2_3_QBA,,1,QBA,3,
15-122_S21_2_3_QBS,,1,QBS,3,
15-122_S21_1_3_QCS,,19,QCS,3,
15-122_S21_2_3_QCS,,5,QCS,3,
15-122_S21_0_3_SPC,,3,SPC,3,
15-122_S21_2_W_CS,,1,CS,W,
15-122_S21_2_W_QBA,,1,QBA,W,
15-122_S21_2_W_QBS,,1,QBS,W,
15-122_S21_1_W_QCS,,19,QCS,W,
15-122_S21_2_W_QCS,,5,QCS,W,
15-122_S21_0_W_SPC,,3,SPC,W,
15-182_S21_4_W_QBS,,1,QBS,W,
15-182_S21_1_W_QCS,,1,QCS,W,
15-182_S21_0_W_SPC,,46,SPC,W,
15-210_S21_2_W_PHY,,1,PHY,W,
15-210_S21_4_W_QBS,,1,QBS,W,
15-210_S21_2_W_QCS,,14,QCS,W,
15-210_S21_3_W_QCS,,6,QCS,W,
15-210_S21_4_W_QCS,,1,QCS,W,
15-251_S21_1_2_QCS,,1,QCS,2,
15-251_S21_2_2_QCS,,15,QCS,2,
15-251_S21_3_2_QCS,,2,QCS,2,
15-251_S21_1_W_QCS,,1,QCS,W,
15-251_S21_2_W_QCS,,15,QCS,W,
15-251_S21_3_W_QCS,,2,QCS,W,
15-282_S21_1_W_QCS,,1,QCS,W,
15-282_S21_4_W_QIS,,1,QIS,W,
15-288_S21_3_W_QBA,,1,QBA,W,
15-288_S21_4_W_QBA,,1,QBA,W,
15-288_S21_1_W_QCS,,12,QCS,W,
15-288_S21_3_W_QCS,,2,QCS,W,
15-288_S21_3_W_QIS,,2,QIS,W,
15-288_S21_4_W_QIS,,2,QIS,W,
15-316_S21_3_W_QCS,,3,QCS,W,
15-316_S21_4_W_QCS,,8,QCS,W,
15-330_S21_5_W_QBS,,1,QBS,W,
15-330_S21_3_W_QCS,,9,QCS,W,
15-441_S21_4_2_CS,,2,CS,2,
15-441_S21_2_2_ECE,,1,ECE,2,
15-441_S21_5_2_QBS,,1,QBS,2,
15-441_S21_4_W_CS,,2,CS,W,
15-441_S21_2_W_ECE,,1,ECE,W,
15-441_S21_5_W_QBS,,1,QBS,W,
15-455_S21_4_W_QCS,,6,QCS,W,
15-591_S21_2_W_QCS,,2,QCS,W,
15-591_S21_3_X_QCS,,1,QCS,X,
21-111_S21_1_W_QBA,,2,QBA,W,
21-111_S21_2_W_QCS,,1,QCS,W,
21-111_S21_1_W_QIS,,1,QIS,W,
21-112_S21_1_W_QBA,,12,QBA,W,
21-112_S21_1_W_QBS,,1,QBS,W,
21-112_S21_3_W_QBS,,1,QBS,W,
21-112_S21_1_W_QIS,,10,QIS,W,
21-112_S21_1_X_QBA,,12,QBA,X,
21-112_S21_1_X_QIS,,2,QIS,X,
21-112_S21_4_X_QIS,,1,QIS,X,
21-112_S21_0_X_SPC,,1,SPC,X,
21-122_S21_2_W_QBS,,1,QBS,W,
21-122_S21_1_W_QCS,,21,QCS,W,
21-122_S21_2_W_QCS,,2,QCS,W,
21-122_S21_3_W_QCS,,1,QCS,W,
21-122_S21_2_W_QIS,,1,QIS,W,
21-122_S21_3_W_QIS,,1,QIS,W,
21-122_S21_5_W_QIS,,1,QIS,W,
21-127_S21_1_W_ECE,,1,ECE,W,
21-127_S21_1_W_PSY,,1,PSY,W,
21-127_S21_1_W_QCS,,5,QCS,W,
21-355_S21_2_W_QCS,,1,QCS,W,
21-355_S21_3_W_QCS,,2,QCS,W,
21-441_S21_3_W_QCS,,3,QCS,W,
33-115_S21_3_W_HSS,,1,HSS,W,
33-115_S21_1_W_QBA,,4,QBA,W,
33-115_S21_2_W_QBA,,1,QBA,W,
33-115_S21_4_W_QBA,,2,QBA,W,
33-115_S21_2_W_QIS,,5,QIS,W,
33-115_S21_3_W_QIS,,1,QIS,W,
33-115_S21_4_W_QIS,,2,QIS,W,
33-115_S21_5_W_QIS,,1,QIS,W,
33-115_S21_0_W_SPC,,3,SPC,W,
33-122_S21_2_W_BSC,,1,BSC,W,
33-122_S21_2_W_QBS,,3,QBS,W,
33-122_S21_2_W_QCS,,2,QCS,W,
33-122_S21_3_W_QCS,,1,QCS,W,
33-122_S21_4_W_QCS,,1,QCS,W,
36-200_S21_1_W_BSC,,1,BSC,W,
36-200_S21_2_W_QBA,,2,QBA,W,
36-200_S21_3_W_QBS,,1,QBS,W,
36-200_S21_4_W_QBS,,1,QBS,W,
36-200_S21_1_W_QIS,,6,QIS,W,
36-200_S21_2_W_QIS,,11,QIS,W,
36-200_S21_3_W_QIS,,1,QIS,W,
36-200_S21_0_W_SPC,,1,SPC,W,
36-218_S21_3_W_HSS,,1,HSS,W,
36-218_S21_4_W_QBS,,1,QBS,W,
36-218_S21_1_W_QCS,,6,QCS,W,
36-218_S21_2_W_QCS,,8,QCS,W,
36-218_S21_3_W_QCS,,5,QCS,W,
36-218_S21_4_W_QCS,,1,QCS,W,
36-218_S21_2_W_QIS,,1,QIS,W,
36-218_S21_3_W_SHS,,1,SHS,W,
38-110_S21_3_W_PHY,,1,PHY,W,
38-110_S21_3_W_QBS,,4,QBS,W,
38-220_S21_3_W_MSC,,1,MSC,W,
38-220_S21_3_W_QBS,,5,QBS,W,
38-230_S21_2_W3_QBS,,20,QBS,W3,
38-230_S21_3_W3_QBS,,2,QBS,W3,
38-301_S21_2_W_QBS,,1,QBS,W,
38-301_S21_3_W_QBS,,16,QBS,W,
38-301_S21_4_W_QBS,,3,QBS,W,
51-214_S21_2_W3_QBA,,1,QBA,W3,
51-214_S21_1_W3_QBS,,1,QBS,W3,
51-214_S21_2_W3_QBS,,1,QBS,W3,
51-214_S21_3_W3_QIS,,1,QIS,W3,
51-214_S21_4_W3_QIS,,2,QIS,W3,
51-218_S21_1_W4_ARC,,1,ARC,W4,
51-218_S21_4_W4_QBA,,1,QBA,W4,
51-218_S21_4_W4_QIS,,4,QIS,W4,
51-238_S21_4_W4_DES,,1,DES,W4,
51-238_S21_4_W4_QBA,,1,QBA,W4,
51-238_S21_2_W4_QBS,,1,QBS,W4,
51-238_S21_1_W4_QIS,,1,QIS,W4,
51-238_S21_3_W4_QIS,,1,QIS,W4,
51-238_S21_4_W4_QIS,,3,QIS,W4,
51-258_S21_1_W4_QBS,,1,QBS,W4,
51-258_S21_4_W4_QIS,,3,QIS,W4,
51-280_S21_4_W4_ECE,,1,ECE,W4,
51-280_S21_2_W4_QBA,,2,QBA,W4,
51-280_S21_4_W4_QBA,,1,QBA,W4,
51-280_S21_4_W4_QBS,,1,QBS,W4,
51-280_S21_3_W4_QIS,,3,QIS,W4,
51-280_S21_4_W4_QIS,,4,QIS,W4,
62-212_S21_2_W4_QCS,,2,QCS,W4,
62-212_S21_3_W4_QIS,,4,QIS,W4,
62-212_S21_4_W4_QIS,,3,QIS,W4,
62-212_S21_5_W4_QIS,,1,QIS,W4,
66-502_S21_4_W_QIS,,2,QIS,W,
66-502_S21_4_Y_QIS,,1,QIS,Y,
66-502_S21_4_Z_QIS,,1,QIS,Z,
67-250_S21_1_W_QBA,,2,QBA,W,
67-250_S21_2_W_QBA,,1,QBA,W,
67-250_S21_1_W_QCS,,1,QCS,W,
67-250_S21_3_W_QCS,,1,QCS,W,
67-250_S21_1_W_QIS,,12,QIS,W,
67-250_S21_2_W_QIS,,2,QIS,W,
67-250_S21_3_W_QIS,,3,QIS,W,
67-250_S21_2_X_HSS,,1,HSS,X,
67-250_S21_1_X_QCS,,1,QCS,X,
67-250_S21_2_X_QCS,,1,QCS,X,
67-250_S21_1_X_QIS,,15,QIS,X,
67-250_S21_2_X_QIS,,2,QIS,X,
67-272_S21_3_4_QCS,,1,QCS,4,
67-272_S21_2_4_QIS,,2,QIS,4,
67-272_S21_3_4_QIS,,9,QIS,4,
67-272_S21_3_5_HSS,,1,HSS,5,
67-272_S21_4_5_QCS,,1,QCS,5,
67-272_S21_2_5_QIS,,13,QIS,5,
67-272_S21_3_5_QIS,,9,QIS,5,
67-272_S21_4_5_QIS,,4,QIS,5,
67-272_S21_5_5_QIS,,1,QIS,5,
67-272_S21_3_W_QCS,,1,QCS,W,
67-272_S21_2_W_QIS,,2,QIS,W,
67-272_S21_3_W_QIS,,9,QIS,W,
67-272_S21_2_X_QIS,,3,QIS,X,
67-272_S21_3_X_QIS,,9,QIS,X,
67-272_S21_4_X_QIS,,4,QIS,X,
67-272_S21_5_X_QIS,,1,QIS,X,
67-272_S21_3_Z_HSS,,1,HSS,Z,
67-272_S21_4_Z_QCS,,1,QCS,Z,
67-272_S21_2_Z_QIS,,10,QIS,Z,
67-280_S21_4_W_QCS,,3,QCS,W,
67-280_S21_3_W_QIS,,6,QIS,W,
67-280_S21_4_W_QIS,,2,QIS,W,
67-313_S21_3_W_HSS,,1,HSS,W,
67-313_S21_2_W_QIS,,8,QIS,W,
67-313_S21_3_W_QIS,,5,QIS,W,
67-313_S21_4_W_QIS,,3,QIS,W,
67-313_S21_5_W_QIS,,1,QIS,W,
67-318_S21_4_W_QCS,,2,QCS,W,
67-318_S21_3_W_QIS,,3,QIS,W,
67-338_S21_4_W_QBA,,1,QBA,W,
67-338_S21_3_W_QBS,,1,QBS,W,
67-338_S21_2_W_QIS,,4,QIS,W,
67-338_S21_3_W_QIS,,4,QIS,W,
67-338_S21_4_W_QIS,,1,QIS,W,
67-359_S21_4_W_QBA,,1,QBA,W,
67-359_S21_3_W_QIS,,1,QIS,W,
67-359_S21_4_W_QIS,,11,QIS,W,
67-359_S21_5_W_QIS,,3,QIS,W,
67-359_S21_3_X_HSS,,1,HSS,X,
67-359_S21_4_X_QBA,,1,QBA,X,
67-359_S21_2_X_QIS,,2,QIS,X,
67-359_S21_3_X_QIS,,6,QIS,X,
67-359_S21_4_X_QIS,,1,QIS,X,
67-373_S21_3_W_QIS,,9,QIS,W,
67-382_S21_3_W_HSS,,1,HSS,W,
67-382_S21_3_W_QIS,,10,QIS,W,
67-382_S21_5_W_QIS,,1,QIS,W,
67-382_S21_4_X_QCS,,1,QCS,X,
67-390_S21_4_W_QBS,,1,QBS,W,
67-390_S21_4_W_QIS,,1,QIS,W,
67-490_S21_4_W_QIS,,2,QIS,W,
70-110_S21_1_W_QBA,,48,QBA,W,
70-110_S21_2_W_QBA,,2,QBA,W,
70-110_S21_2_W_QIS,,1,QIS,W,
70-201_S21_2_W_QBA,,1,QBA,W,
70-201_S21_3_W_QBA,,10,QBA,W,
70-201_S21_4_W_QBA,,28,QBA,W,
70-201_S21_5_W_QBA,,2,QBA,W,
70-208_S21_2_W_QBA,,34,QBA,W,
70-208_S21_5_W_QBA,,1,QBA,W,
70-208_S21_2_W_QIS,,4,QIS,W,
70-208_S21_3_W_QIS,,1,QIS,W,
70-208_S21_4_W_QIS,,1,QIS,W,
70-208_S21_0_W_SPC,,1,SPC,W,
70-257_S21_1_W_QBA,,6,QBA,W,
70-257_S21_2_W_QBA,,29,QBA,W,
70-257_S21_4_W_QBA,,2,QBA,W,
70-257_S21_5_W_QBA,,1,QBA,W,
70-257_S21_2_W_QIS,,1,QIS,W,
70-311_S21_2_W_QBA,,9,QBA,W,
70-311_S21_3_W_QBA,,2,QBA,W,
70-311_S21_4_W_QBA,,5,QBA,W,
70-311_S21_2_W_QIS,,4,QIS,W,
70-311_S21_3_W_QIS,,1,QIS,W,
70-311_S21_4_W_QIS,,2,QIS,W,
70-311_S21_0_W_SPC,,1,SPC,W,
70-332_S21_3_W_QBA,,5,QBA,W,
70-332_S21_4_W_QBA,,4,QBA,W,
70-332_S21_4_W_QBS,,1,QBS,W,
70-332_S21_3_W_QCS,,3,QCS,W,
70-332_S21_4_W_QCS,,1,QCS,W,
70-332_S21_3_W_QIS,,1,QIS,W,
70-332_S21_4_W_QIS,,1,QIS,W,
70-345_S21_3_W_QBA,,9,QBA,W,
70-345_S21_4_W_QBA,,5,QBA,W,
70-345_S21_5_W_QBA,,1,QBA,W,
70-345_S21_3_X_QBA,,13,QBA,X,
70-345_S21_4_X_QBA,,3,QBA,X,
70-345_S21_5_X_QBA,,1,QBA,X,
70-374_S21_3_W_QBA,,3,QBA,W,
70-374_S21_4_W_QBA,,6,QBA,W,
70-374_S21_3_W_QIS,,1,QIS,W,
70-374_S21_4_W_QIS,,2,QIS,W,
70-381_S21_2_W_QBA,,8,QBA,W,
70-381_S21_3_W_QBA,,8,QBA,W,
70-381_S21_3_W_QCS,,1,QCS,W,
70-381_S21_2_W_QIS,,3,QIS,W,
70-381_S21_3_W_QIS,,1,QIS,W,
70-381_S21_0_W_SPC,,3,SPC,W,
70-391_S21_2_W_QBA,,15,QBA,W,
70-391_S21_3_W_QBA,,1,QBA,W,
70-391_S21_5_W_QBA,,1,QBA,W,
70-398_S21_4_W_QBA,,2,QBA,W,
70-401_S21_4_W_QBA,,40,QBA,W,
70-401_S21_5_W_QBA,,4,QBA,W,
70-411_S21_3_W_QBA,,3,QBA,W,
70-411_S21_4_W_QBA,,5,QBA,W,
70-416_S21_3_W_QBA,,5,QBA,W,
70-416_S21_4_W_QBA,,8,QBA,W,
70-416_S21_5_W_QBA,,2,QBA,W,
70-416_S21_3_W_QIS,,4,QIS,W,
70-424_S21_4_W_MSC,,1,MSC,W,
70-424_S21_2_W_QBA,,2,QBA,W,
70-424_S21_3_W_QBA,,2,QBA,W,
70-424_S21_4_W_QBA,,1,QBA,W,
70-443_S21_3_W_QBA,,8,QBA,W,
70-443_S21_4_W_QBA,,4,QBA,W,
70-443_S21_4_W_QCS,,1,QCS,W,
70-443_S21_3_W_QIS,,4,QIS,W,
70-443_S21_4_W_QIS,,1,QIS,W,
70-443_S21_0_W_SPC,,1,SPC,W,
70-448_S21_3_W_QBA,,4,QBA,W,
70-448_S21_4_W_QBA,,5,QBA,W,
70-448_S21_4_W_QCS,,1,QCS,W,
70-448_S21_3_W_QIS,,2,QIS,W,
70-448_S21_4_W_QIS,,1,QIS,W,
70-462_S21_3_W_QBA,,3,QBA,W,
70-462_S21_4_W_QBA,,2,QBA,W,
70-492_S21_3_W_QBA,,4,QBA,W,
70-492_S21_4_W_QBA,,2,QBA,W,
70-500_S21_4_W_QBA,,1,QBA,W,
70-501_S21_4_W_QBA,,5,QBA,W,
70-502_S21_3_W_QBA,,1,QBA,W,
73-102_S21_1_W_QBA,,28,QBA,W,
73-102_S21_3_W_QCS,,1,QCS,W,
73-102_S21_2_W_QIS,,1,QIS,W,
73-102_S21_4_W_QIS,,1,QIS,W,
73-102_S21_1_X_QBA,,18,QBA,X,
73-102_S21_2_X_QBA,,1,QBA,X,
73-102_S21_2_X_QCS,,4,QCS,X,
73-102_S21_3_X_QCS,,4,QCS,X,
73-102_S21_2_X_QIS,,1,QIS,X,
73-102_S21_3_X_QIS,,2,QIS,X,
73-102_S21_4_X_QIS,,1,QIS,X,
73-230_S21_2_W_QBA,,30,QBA,W,
73-230_S21_3_W_QBA,,8,QBA,W,
73-230_S21_4_W_QBA,,3,QBA,W,
73-230_S21_5_W_QBA,,2,QBA,W,
73-347_S21_2_W_QBA,,1,QBA,W,
73-347_S21_3_W_QBA,,5,QBA,W,
73-347_S21_4_W_QBA,,2,QBA,W,
73-347_S21_3_W_QIS,,2,QIS,W,
73-353_S21_3_W_QBA,,3,QBA,W,
73-353_S21_4_W_QBA,,3,QBA,W,
73-353_S21_4_W_QIS,,1,QIS,W,
76-101_S21_1_W_QBA,,6,QBA,W,
76-101_S21_1_W_QCS,,1,QCS,W,
76-101_S21_1_W_QIS,,4,QIS,W,
76-101_S21_1_WW_QBA,,8,QBA,WW,
76-101_S21_1_WW_QBS,,3,QBS,WW,
76-101_S21_1_WW_QCS,,2,QCS,WW,
76-101_S21_1_WW_QIS,,1,QIS,WW,
76-101_S21_1_X_QBA,,3,QBA,X,
76-101_S21_1_X_QBS,,6,QBS,X,
76-101_S21_3_X_QBS,,1,QBS,X,
76-101_S21_1_X_QCS,,1,QCS,X,
76-101_S21_1_X_QIS,,4,QIS,X,
76-101_S21_1_XX_QBA,,9,QBA,XX,
76-101_S21_1_XX_QCS,,3,QCS,XX,
76-101_S21_1_XX_QIS,,2,QIS,XX,
76-101_S21_1_Y_QBA,,4,QBA,Y,
76-101_S21_1_Y_QBS,,3,QBS,Y,
76-101_S21_1_Y_QCS,,2,QCS,Y,
76-101_S21_1_Y_QIS,,7,QIS,Y,
76-101_S21_1_YY_QBA,,2,QBA,YY,
76-101_S21_1_YY_QCS,,5,QCS,YY,
76-101_S21_1_YY_QIS,,7,QIS,YY,
76-101_S21_1_Z_QBA,,6,QBA,Z,
76-101_S21_1_Z_QBS,,3,QBS,Z,
76-101_S21_1_Z_QCS,,4,QCS,Z,
76-101_S21_1_ZZ_QBA,,6,QBA,ZZ,
76-101_S21_1_ZZ_QCS,,4,QCS,ZZ,
76-101_S21_1_ZZ_QIS,,3,QIS,ZZ,
76-270_S21_1_W_QBA,,1,QBA,W,
76-270_S21_1_W_QCS,,2,QCS,W,
76-270_S21_2_W_QCS,,1,QCS,W,
76-270_S21_2_W_QIS,,5,QIS,W,
76-270_S21_3_W_QIS,,1,QIS,W,
76-270_S21_5_W_QIS,,1,QIS,W,
76-270_S21_2_X_QBA,,1,QBA,X,
76-270_S21_5_X_QBS,,1,QBS,X,
76-270_S21_2_X_QCS,,2,QCS,X,
76-270_S21_3_X_QCS,,3,QCS,X,
76-270_S21_2_X_QIS,,2,QIS,X,
76-389_S21_2_W_ENG,,1,ENG,W,
76-389_S21_3_W_QBA,,1,QBA,W,
76-389_S21_5_W_QBA,,1,QBA,W,
76-389_S21_2_W_QCS,,1,QCS,W,
76-389_S21_3_W_QIS,,1,QIS,W,
76-389_S21_4_W_QIS,,1,QIS,W,
79-104_S21_1_W_QBA,,1,QBA,W,
79-104_S21_3_W_QBS,,1,QBS,W,
79-104_S21_1_W_QIS,,16,QIS,W,
79-104_S21_2_W_QIS,,3,QIS,W,
79-104_S21_3_W_QIS,,1,QIS,W,
79-104_S21_0_W_SPC,,3,SPC,W,
79-293_S21_2_W_QBA,,2,QBA,W,
79-293_S21_4_W_QBA,,2,QBA,W,
79-293_S21_3_W_QCS,,1,QCS,W,
79-293_S21_4_W_QCS,,2,QCS,W,
79-293_S21_2_W_QIS,,1,QIS,W,
79-293_S21_3_W_QIS,,5,QIS,W,
79-293_S21_0_W_SPC,,3,SPC,W,
79-391_S21_1_W_QBA,,5,QBA,W,
79-391_S21_2_W_QBA,,1,QBA,W,
79-391_S21_4_W_QBA,,1,QBA,W,
79-391_S21_5_W_QBA,,1,QBA,W,
79-391_S21_3_W_QBS,,1,QBS,W,
79-391_S21_1_W_QCS,,1,QCS,W,
79-391_S21_2_W_QIS,,6,QIS,W,
79-391_S21_4_W_QIS,,4,QIS,W,
79-391_S21_0_W_SPC,,1,SPC,W,
79-392_S21_1_W_QBA,,9,QBA,W,
79-392_S21_4_W_QBA,,2,QBA,W,
79-392_S21_3_W_QBS,,2,QBS,W,
79-392_S21_4_W_QBS,,1,QBS,W,
79-392_S21_2_W_QCS,,1,QCS,W,
79-392_S21_3_W_QCS,,1,QCS,W,
79-392_S21_2_W_QIS,,3,QIS,W,
79-392_S21_3_W_QIS,,1,QIS,W,
79-392_S21_4_W_QIS,,2,QIS,W,
79-465_S21_4_W_QBA,,3,QBA,W,
79-465_S21_3_W_QBS,,2,QBS,W,
79-465_S21_3_W_QCS,,1,QCS,W,
79-465_S21_3_W_QIS,,1,QIS,W,
79-465_S21_4_W_QIS,,6,QIS,W,
79-465_S21_5_W_QIS,,1,QIS,W,
79-491_S21_4_W_QBA,,1,QBA,W,
80-244_S21_1_W_QBA,,1,QBA,W,
80-244_S21_2_W_QBA,,3,QBA,W,
80-244_S21_4_W_QBA,,1,QBA,W,
80-244_S21_3_W_QBS,,1,QBS,W,
80-244_S21_4_W_QBS,,4,QBS,W,
80-244_S21_4_W_QCS,,1,QCS,W,
80-244_S21_3_W_QIS,,11,QIS,W,
80-244_S21_4_W_QIS,,2,QIS,W,
80-244_S21_5_W_QIS,,1,QIS,W,
82-102_S21_1_W_QBA,,2,QBA,W,
82-102_S21_4_W_QIS,,2,QIS,W,
82-102_S21_0_W_SPC,,1,SPC,W,
82-103_S21_2_W_MUS,,1,MUS,W,
82-103_S21_1_W_QBA,,3,QBA,W,
82-103_S21_2_W_QBA,,8,QBA,W,
