offering_id,semester,course_code,campus_id
21-256_F23_2,F23,21-256,2
21-256_F24_2,F24,21-256,2
21-256_S24_1,S24,21-256,1
21-256_F24_1,F24,21-256,1
21-256_S25_1,S25,21-256,1
21-256_M25_1,M25,21-256,1
21-256_F25_1,F25,21-256,1
98-340_S19_1,S19,98-340,1
98-205_F23_1,F23,98-205,1
98-205_S24_1,S24,98-205,1
98-205_F24_1,F24,98-205,1
98-205_S25_1,S25,98-205,1
98-205_F25_1,F25,98-205,1
11-346_S20_2,S20,11-346,2
15-221_S16_2,S16,15-221,2
15-221_F15_1,F15,15-221,1
76-264_M20_1,M20,76-264,1
76-264_M23_1,M23,76-264,1
76-321_F15_1,F15,76-321,1
98-069_F24_1,F24,98-069,1
73-495_F20_1,F20,73-495,1
73-495_S21_1,S21,73-495,1
73-495_M21_1,M21,73-495,1
73-495_S22_1,S22,73-495,1
73-495_M22_1,M22,73-495,1
79-175_S24_1,S24,79-175,1
79-175_F25_1,F25,79-175,1
82-311_F22_1,F22,82-311,1
82-311_F23_1,F23,82-311,1
82-311_F24_1,F24,82-311,1
82-311_S25_1,S25,82-311,1
82-311_F25_1,F25,82-311,1
98-317_S23_1,S23,98-317,1
98-317_F23_1,F23,98-317,1
98-317_S24_1,S24,98-317,1
98-317_F24_1,F24,98-317,1
98-317_S25_1,S25,98-317,1
98-252_S16_1,S16,98-252,1
73-354_S25_2,S25,73-354,2
88-130_F24_1,F24,88-130,1
88-130_F25_1,F25,88-130,1
66-501_F20_2,F20,66-501,2
66-501_F21_2,F21,66-501,2
66-501_F22_2,F22,66-501,2
66-501_F23_2,F23,66-501,2
66-501_F24_2,F24,66-501,2
66-501_M24_1,M24,66-501,1
66-501_F24_1,F24,66-501,1
66-501_S25_1,S25,66-501,1
66-501_M25_1,M25,66-501,1
66-501_F25_1,F25,66-501,1
76-233_S20_1,S20,76-233,1
76-233_S22_1,S22,76-233,1
76-233_S23_1,S23,76-233,1
66-151_F24_1,F24,66-151,1
66-151_F25_1,F25,66-151,1
98-194_S21_2,S21,98-194,2
98-194_F17_1,F17,98-194,1
98-194_S18_1,S18,98-194,1
98-194_F18_1,F18,98-194,1
98-194_S19_1,S19,98-194,1
85-414_S18_2,S18,85-414,2
85-414_S19_2,S19,85-414,2
85-414_F20_2,F20,85-414,2
85-414_F21_2,F21,85-414,2
85-414_F22_2,F22,85-414,2
85-414_F19_1,F19,85-414,1
85-414_F21_1,F21,85-414,1
85-414_F23_1,F23,85-414,1
85-414_F24_1,F24,85-414,1
85-414_F25_1,F25,85-414,1
70-424_F16_2,F16,70-424,2
70-424_S19_2,S19,70-424,2
70-424_S21_2,S21,70-424,2
70-424_F20_1,F20,70-424,1
70-424_F21_1,F21,70-424,1
70-424_F22_1,F22,70-424,1
70-424_F23_1,F23,70-424,1
70-424_F24_1,F24,70-424,1
84-414_S16_1,S16,84-414,1
12-031_F20_1,F20,12-031,1
12-031_F21_1,F21,12-031,1
21-128_F21_1,F21,21-128,1
21-128_F22_1,F22,21-128,1
21-128_F23_1,F23,21-128,1
21-128_F24_1,F24,21-128,1
21-128_F25_1,F25,21-128,1
76-376_F15_1,F15,76-376,1
76-376_S19_1,S19,76-376,1
76-376_F24_1,F24,76-376,1
76-419_F16_1,F16,76-419,1
76-419_S19_1,S19,76-419,1
80-135_S22_1,S22,80-135,1
80-135_M22_1,M22,80-135,1
80-135_S23_1,S23,80-135,1
80-135_S24_1,S24,80-135,1
80-135_S25_1,S25,80-135,1
98-301_F16_1,F16,98-301,1
98-301_S17_1,S17,98-301,1
98-301_S23_1,S23,98-301,1
98-301_F23_1,F23,98-301,1
98-301_S24_1,S24,98-301,1
03-129_F21_2,F21,03-129,2
03-129_F22_2,F22,03-129,2
03-129_F23_2,F23,03-129,2
03-129_S25_2,S25,03-129,2
98-244_F23_1,F23,98-244,1
98-244_S24_1,S24,98-244,1
98-244_F24_1,F24,98-244,1
98-244_S25_1,S25,98-244,1
98-244_F25_1,F25,98-244,1
82-215_F22_1,F22,82-215,1
82-215_F23_1,F23,82-215,1
82-215_S24_1,S24,82-215,1
82-215_F24_1,F24,82-215,1
82-215_F25_1,F25,82-215,1
66-147_F24_1,F24,66-147,1
18-482_S16_1,S16,18-482,1
18-482_S18_1,S18,18-482,1
18-482_S19_1,S19,18-482,1
76-360_S18_1,S18,76-360,1
76-360_S19_1,S19,76-360,1
76-360_S21_1,S21,76-360,1
76-360_S22_1,S22,76-360,1
76-360_S23_1,S23,76-360,1
84-402_S16_1,S16,84-402,1
84-402_S17_1,S17,84-402,1
84-402_S19_1,S19,84-402,1
84-402_S21_1,S21,84-402,1
84-402_S23_1,S23,84-402,1
98-028_S25_2,S25,98-028,2
03-345_S16_1,S16,03-345,1
03-345_S18_1,S18,03-345,1
03-345_S20_1,S20,03-345,1
03-345_S22_1,S22,03-345,1
03-345_S24_1,S24,03-345,1
70-432_S24_1,S24,70-432,1
70-432_S25_1,S25,70-432,1
98-182_S18_1,S18,98-182,1
98-182_F18_1,F18,98-182,1
98-182_S19_1,S19,98-182,1
98-182_F19_1,F19,98-182,1
98-182_S20_1,S20,98-182,1
99-356_S18_2,S18,99-356,2
21-240_F23_1,F23,21-240,1
21-240_S24_1,S24,21-240,1
21-240_F24_1,F24,21-240,1
21-240_S25_1,S25,21-240,1
21-240_F25_1,F25,21-240,1
36-220_F23_1,F23,36-220,1
36-220_S24_1,S24,36-220,1
36-220_F24_1,F24,36-220,1
36-220_S25_1,S25,36-220,1
36-220_F25_1,F25,36-220,1
67-239_S20_2,S20,67-239,2
98-213_F24_1,F24,98-213,1
98-213_S25_1,S25,98-213,1
73-315_S17_1,S17,73-315,1
73-315_S18_1,S18,73-315,1
73-315_S19_1,S19,73-315,1
73-315_S20_1,S20,73-315,1
73-315_S21_1,S21,73-315,1
17-402_F22_2,F22,17-402,2
76-272_F15_1,F15,76-272,1
70-520_S19_2,S19,70-520,2
82-242_S19_2,S19,82-242,2
82-242_S20_2,S20,82-242,2
82-242_S22_2,S22,82-242,2
82-242_S23_2,S23,82-242,2
82-242_S24_2,S24,82-242,2
82-242_F23_1,F23,82-242,1
82-242_S24_1,S24,82-242,1
82-242_F24_1,F24,82-242,1
82-242_S25_1,S25,82-242,1
82-242_F25_1,F25,82-242,1
70-465_S17_1,S17,70-465,1
70-465_S18_1,S18,70-465,1
76-337_F17_1,F17,76-337,1
76-337_F20_1,F20,76-337,1
70-388_S24_2,S24,70-388,2
70-388_F24_2,F24,70-388,2
69-153_F19_1,F19,69-153,1
69-153_S20_1,S20,69-153,1
69-153_F22_1,F22,69-153,1
69-153_F23_1,F23,69-153,1
69-153_F24_1,F24,69-153,1
03-410_S19_2,S19,03-410,2
03-410_F21_2,F21,03-410,2
03-410_F24_2,F24,03-410,2
03-410_S25_2,S25,03-410,2
03-410_S16_1,S16,03-410,1
03-410_F16_1,F16,03-410,1
03-410_F20_1,F20,03-410,1
03-410_S21_1,S21,03-410,1
03-410_F21_1,F21,03-410,1
98-287_S16_1,S16,98-287,1
76-435_S16_1,S16,76-435,1
73-102_S23_2,S23,73-102,2
73-102_F23_2,F23,73-102,2
73-102_S24_2,S24,73-102,2
73-102_F24_2,F24,73-102,2
73-102_S25_2,S25,73-102,2
73-102_M24_1,M24,73-102,1
73-102_F24_1,F24,73-102,1
73-102_S25_1,S25,73-102,1
73-102_M25_1,M25,73-102,1
73-102_F25_1,F25,73-102,1
18-441_S22_1,S22,18-441,1
18-441_F22_1,F22,18-441,1
18-441_F23_1,F23,18-441,1
18-441_F24_1,F24,18-441,1
18-441_F25_1,F25,18-441,1
80-230_F16_2,F16,80-230,2
80-230_S16_1,S16,80-230,1
80-230_S17_1,S17,80-230,1
21-112_S23_2,S23,21-112,2
21-112_M23_2,M23,21-112,2
21-112_S24_2,S24,21-112,2
21-112_M24_2,M24,21-112,2
21-112_S25_2,S25,21-112,2
21-112_F23_1,F23,21-112,1
21-112_S24_1,S24,21-112,1
21-112_F24_1,F24,21-112,1
21-112_S25_1,S25,21-112,1
21-112_F25_1,F25,21-112,1
88-223_S16_2,S16,88-223,2
88-223_S21_1,S21,88-223,1
88-223_S22_1,S22,88-223,1
88-223_S23_1,S23,88-223,1
88-223_S24_1,S24,88-223,1
88-223_S25_1,S25,88-223,1
82-239_F23_1,F23,82-239,1
82-239_F24_1,F24,82-239,1
09-518_F18_1,F18,09-518,1
09-518_F20_1,F20,09-518,1
09-518_F21_1,F21,09-518,1
09-518_F23_1,F23,09-518,1
09-518_F25_1,F25,09-518,1
79-323_M22_2,M22,79-323,2
76-462_F23_1,F23,76-462,1
76-462_S24_1,S24,76-462,1
76-462_F24_1,F24,76-462,1
76-462_S25_1,S25,76-462,1
76-462_F25_1,F25,76-462,1
79-266_F19_1,F19,79-266,1
79-266_F20_1,F20,79-266,1
79-266_F21_1,F21,79-266,1
79-266_F23_1,F23,79-266,1
79-266_S25_1,S25,79-266,1
73-155_S16_1,S16,73-155,1
73-155_F23_1,F23,73-155,1
73-155_S24_1,S24,73-155,1
73-155_F24_1,F24,73-155,1
73-155_F25_1,F25,73-155,1
82-281_F19_1,F19,82-281,1
82-281_F21_1,F21,82-281,1
82-281_S22_1,S22,82-281,1
82-281_F22_1,F22,82-281,1
82-281_S23_1,S23,82-281,1
70-449_F15_1,F15,70-449,1
70-449_F16_1,F16,70-449,1
70-449_F17_1,F17,70-449,1
70-449_F18_1,F18,70-449,1
99-383_S23_1,S23,99-383,1
99-383_F25_1,F25,99-383,1
21-295_F20_2,F20,21-295,2
21-295_F21_2,F21,21-295,2
21-295_F22_2,F22,21-295,2
21-295_F23_2,F23,21-295,2
21-295_F24_2,F24,21-295,2
21-295_F21_1,F21,21-295,1
21-295_F22_1,F22,21-295,1
21-295_F23_1,F23,21-295,1
21-295_F24_1,F24,21-295,1
21-295_F25_1,F25,21-295,1
67-203_F21_2,F21,67-203,2
67-203_F23_2,F23,67-203,2
85-253_S25_2,S25,85-253,2
33-111_F15_1,F15,33-111,1
79-335_F15_1,F15,79-335,1
79-335_S17_1,S17,79-335,1
79-335_S18_1,S18,79-335,1
79-335_F20_1,F20,79-335,1
79-335_S22_1,S22,79-335,1
79-270_F20_1,F20,79-270,1
79-270_S22_1,S22,79-270,1
79-270_F23_1,F23,79-270,1
79-270_S25_1,S25,79-270,1
79-270_F25_1,F25,79-270,1
67-346_F22_2,F22,67-346,2
69-112_S18_1,S18,69-112,1
69-112_F18_1,F18,69-112,1
69-112_S19_1,S19,69-112,1
69-112_F19_1,F19,69-112,1
69-112_S20_1,S20,69-112,1
03-451_F21_1,F21,03-451,1
03-451_F22_1,F22,03-451,1
03-451_F23_1,F23,03-451,1
03-451_F24_1,F24,03-451,1
03-451_F25_1,F25,03-451,1
76-474_S21_1,S21,76-474,1
76-474_S22_1,S22,76-474,1
76-474_S23_1,S23,76-474,1
76-474_S24_1,S24,76-474,1
76-474_S25_1,S25,76-474,1
82-297_S22_1,S22,82-297,1
82-297_S24_1,S24,82-297,1
82-297_S25_1,S25,82-297,1
80-271_F15_1,F15,80-271,1
80-271_S18_1,S18,80-271,1
80-271_F19_1,F19,80-271,1
80-271_F21_1,F21,80-271,1
80-271_S24_1,S24,80-271,1
15-348_S17_2,S17,15-348,2
15-348_F17_2,F17,15-348,2
15-348_F19_2,F19,15-348,2
15-348_F21_2,F21,15-348,2
15-348_F22_2,F22,15-348,2
80-334_F20_2,F20,80-334,2
80-334_F22_2,F22,80-334,2
80-334_F23_2,F23,80-334,2
80-334_F24_2,F24,80-334,2
80-334_F16_1,F16,80-334,1
80-334_F17_1,F17,80-334,1
82-278_M24_1,M24,82-278,1
82-278_F24_1,F24,82-278,1
82-278_S25_1,S25,82-278,1
82-278_M25_1,M25,82-278,1
82-278_F25_1,F25,82-278,1
09-109_F15_1,F15,09-109,1
09-109_F16_1,F16,09-109,1
79-362_M20_2,M20,79-362,2
03-113_F24_2,F24,03-113,2
12-271_S21_1,S21,12-271,1
12-271_S22_1,S22,12-271,1
12-271_S23_1,S23,12-271,1
12-271_S24_1,S24,12-271,1
12-271_S25_1,S25,12-271,1
76-423_S16_1,S16,76-423,1
76-423_S19_1,S19,76-423,1
76-423_S23_1,S23,76-423,1
76-423_F25_1,F25,76-423,1
16-480_S21_1,S21,16-480,1
16-480_S22_1,S22,16-480,1
16-480_S23_1,S23,16-480,1
16-480_S24_1,S24,16-480,1
16-480_S25_1,S25,16-480,1
98-291_S16_1,S16,98-291,1
98-291_F16_1,F16,98-291,1
98-291_S17_1,S17,98-291,1
98-291_F19_1,F19,98-291,1
98-291_F21_1,F21,98-291,1
82-413_F17_2,F17,82-413,2
82-413_F18_2,F18,82-413,2
82-413_S20_2,S20,82-413,2
82-413_S22_2,S22,82-413,2
69-145_S18_1,S18,69-145,1
69-145_S19_1,S19,69-145,1
69-145_S20_1,S20,69-145,1
70-371_S23_2,S23,70-371,2
70-371_F23_2,F23,70-371,2
70-371_S24_2,S24,70-371,2
70-371_F24_2,F24,70-371,2
70-371_S25_2,S25,70-371,2
70-371_S24_1,S24,70-371,1
70-371_M24_1,M24,70-371,1
70-371_F24_1,F24,70-371,1
70-371_S25_1,S25,70-371,1
70-371_F25_1,F25,70-371,1
85-341_F15_1,F15,85-341,1
85-341_F16_1,F16,85-341,1
85-341_F17_1,F17,85-341,1
85-341_F18_1,F18,85-341,1
85-341_S22_1,S22,85-341,1
79-227_F18_1,F18,79-227,1
79-227_F20_1,F20,79-227,1
79-227_F22_1,F22,79-227,1
79-227_F24_1,F24,79-227,1
38-330_F20_2,F20,38-330,2
38-330_F21_2,F21,38-330,2
38-330_F22_2,F22,38-330,2
38-330_F23_2,F23,38-330,2
38-330_F24_2,F24,38-330,2
38-330_F23_1,F23,38-330,1
38-330_S24_1,S24,38-330,1
38-330_F24_1,F24,38-330,1
38-330_S25_1,S25,38-330,1
38-330_F25_1,F25,38-330,1
80-226_F18_1,F18,80-226,1
80-226_F19_1,F19,80-226,1
80-226_F20_1,F20,80-226,1
80-226_F21_1,F21,80-226,1
80-226_F23_1,F23,80-226,1
98-012_F23_1,F23,98-012,1
98-012_S24_1,S24,98-012,1
98-012_F24_1,F24,98-012,1
98-012_S25_1,S25,98-012,1
98-012_F25_1,F25,98-012,1
07-131_S22_2,S22,07-131,2
07-131_F21_1,F21,07-131,1
07-131_F22_1,F22,07-131,1
07-131_F23_1,F23,07-131,1
07-131_F24_1,F24,07-131,1
07-131_F25_1,F25,07-131,1
09-220_S21_1,S21,09-220,1
09-220_S22_1,S22,09-220,1
09-220_S23_1,S23,09-220,1
09-220_S24_1,S24,09-220,1
09-220_S25_1,S25,09-220,1
88-235_F24_1,F24,88-235,1
88-235_F25_1,F25,88-235,1
98-157_F23_1,F23,98-157,1
98-157_S24_1,S24,98-157,1
98-157_F24_1,F24,98-157,1
98-157_S25_1,S25,98-157,1
73-401_F21_1,F21,73-401,1
73-401_S22_1,S22,73-401,1
73-401_M22_1,M22,73-401,1
73-401_F22_1,F22,73-401,1
73-401_M23_1,M23,73-401,1
98-507_F25_1,F25,98-507,1
03-390_F16_2,F16,03-390,2
03-390_F18_2,F18,03-390,2
03-390_F20_2,F20,03-390,2
03-390_S25_2,S25,03-390,2
03-390_S21_1,S21,03-390,1
03-390_S22_1,S22,03-390,1
03-390_S23_1,S23,03-390,1
03-390_S24_1,S24,03-390,1
03-390_S25_1,S25,03-390,1
76-268_F25_1,F25,76-268,1
80-314_S19_1,S19,80-314,1
80-314_S20_1,S20,80-314,1
73-476_F16_1,F16,73-476,1
73-476_F17_1,F17,73-476,1
73-476_F18_1,F18,73-476,1
98-120_S25_1,S25,98-120,1
70-490_S20_1,S20,70-490,1
73-499_S16_1,S16,73-499,1
73-499_S17_1,S17,73-499,1
76-287_S21_1,S21,76-287,1
76-287_S23_1,S23,76-287,1
76-287_S24_1,S24,76-287,1
16-224_F22_1,F22,16-224,1
16-224_S24_1,S24,16-224,1
16-224_S25_1,S25,16-224,1
80-251_M18_2,M18,80-251,2
80-251_S21_1,S21,80-251,1
80-251_S22_1,S22,80-251,1
80-251_S23_1,S23,80-251,1
80-251_S24_1,S24,80-251,1
80-251_S25_1,S25,80-251,1
79-250_F16_1,F16,79-250,1
79-250_F17_1,F17,79-250,1
79-250_F21_1,F21,79-250,1
79-250_F23_1,F23,79-250,1
69-132_F15_1,F15,69-132,1
69-132_F16_1,F16,69-132,1
69-132_F17_1,F17,69-132,1
69-132_F18_1,F18,69-132,1
69-132_F19_1,F19,69-132,1
70-306_F21_2,F21,70-306,2
15-411_F20_1,F20,15-411,1
15-411_F21_1,F21,15-411,1
15-411_S23_1,S23,15-411,1
15-411_S24_1,S24,15-411,1
15-411_S25_1,S25,15-411,1
76-454_S20_1,S20,76-454,1
15-104_F21_1,F21,15-104,1
15-104_F22_1,F22,15-104,1
15-104_F23_1,F23,15-104,1
15-104_F24_1,F24,15-104,1
15-104_F25_1,F25,15-104,1
76-511_F15_1,F15,76-511,1
67-223_F24_2,F24,67-223,2
79-315_F18_1,F18,79-315,1
79-315_F19_1,F19,79-315,1
79-315_F20_1,F20,79-315,1
79-315_F23_1,F23,79-315,1
79-315_F24_1,F24,79-315,1
03-534_F15_1,F15,03-534,1
03-534_F16_1,F16,03-534,1
03-534_F17_1,F17,03-534,1
03-534_F18_1,F18,03-534,1
03-534_F19_1,F19,03-534,1
98-177_S19_1,S19,98-177,1
98-177_S20_1,S20,98-177,1
98-177_S22_1,S22,98-177,1
73-421_S22_2,S22,73-421,2
73-421_S23_2,S23,73-421,2
73-421_S24_2,S24,73-421,2
73-421_S25_2,S25,73-421,2
73-421_F21_1,F21,73-421,1
73-421_F22_1,F22,73-421,1
73-421_F23_1,F23,73-421,1
73-421_F24_1,F24,73-421,1
73-421_F25_1,F25,73-421,1
08-200_S16_1,S16,08-200,1
08-200_S17_1,S17,08-200,1
08-200_S18_1,S18,08-200,1
76-395_S21_1,S21,76-395,1
76-395_S22_1,S22,76-395,1
76-395_S23_1,S23,76-395,1
76-395_S24_1,S24,76-395,1
76-395_S25_1,S25,76-395,1
21-124_F20_2,F20,21-124,2
21-124_F21_2,F21,21-124,2
21-124_F22_2,F22,21-124,2
21-124_F23_2,F23,21-124,2
21-124_F24_2,F24,21-124,2
21-124_S21_1,S21,21-124,1
21-124_S22_1,S22,21-124,1
21-124_S23_1,S23,21-124,1
21-124_S24_1,S24,21-124,1
21-124_S25_1,S25,21-124,1
15-295_F15_2,F15,15-295,2
15-295_F18_2,F18,15-295,2
15-295_F19_2,F19,15-295,2
15-295_F20_2,F20,15-295,2
15-295_F23_1,F23,15-295,1
15-295_S24_1,S24,15-295,1
15-295_F24_1,F24,15-295,1
15-295_S25_1,S25,15-295,1
15-295_F25_1,F25,15-295,1
19-477_F21_2,F21,19-477,2
70-428_F17_2,F17,70-428,2
70-428_F18_2,F18,70-428,2
70-428_F19_2,F19,70-428,2
70-428_F20_2,F20,70-428,2
70-428_F21_2,F21,70-428,2
70-428_F21_1,F21,70-428,1
70-428_F22_1,F22,70-428,1
70-428_F23_1,F23,70-428,1
70-428_F24_1,F24,70-428,1
70-428_F25_1,F25,70-428,1
76-403_F16_1,F16,76-403,1
69-165_F23_1,F23,69-165,1
69-165_S24_1,S24,69-165,1
69-165_F24_1,F24,69-165,1
69-165_S25_1,S25,69-165,1
69-165_F25_1,F25,69-165,1
79-207_S18_2,S18,79-207,2
79-207_F23_1,F23,79-207,1
79-207_F24_1,F24,79-207,1
03-133_M23_1,M23,03-133,1
03-133_S24_1,S24,03-133,1
03-133_M24_1,M24,03-133,1
03-133_S25_1,S25,03-133,1
03-133_M25_1,M25,03-133,1
79-342_F24_1,F24,79-342,1
76-383_S22_1,S22,76-383,1
76-383_S23_1,S23,76-383,1
76-229_M24_1,M24,76-229,1
18-461_F23_1,F23,18-461,1
18-461_S24_1,S24,18-461,1
18-461_F24_1,F24,18-461,1
18-461_S25_1,S25,18-461,1
18-461_F25_1,F25,18-461,1
80-210_F22_2,F22,80-210,2
80-210_F23_2,F23,80-210,2
80-210_F24_2,F24,80-210,2
80-210_M24_1,M24,80-210,1
80-210_F24_1,F24,80-210,1
80-210_S25_1,S25,80-210,1
80-210_M25_1,M25,80-210,1
80-210_F25_1,F25,80-210,1
79-211_F19_1,F19,79-211,1
79-211_F20_1,F20,79-211,1
79-211_S23_1,S23,79-211,1
79-211_S24_1,S24,79-211,1
79-211_F25_1,F25,79-211,1
19-318_F21_1,F21,19-318,1
85-377_F23_2,F23,85-377,2
85-377_F24_2,F24,85-377,2
85-377_F20_1,F20,85-377,1
85-377_M21_1,M21,85-377,1
85-377_S22_1,S22,85-377,1
85-377_F22_1,F22,85-377,1
85-377_S25_1,S25,85-377,1
70-347_F25_1,F25,70-347,1
76-415_F16_1,F16,76-415,1
76-415_F18_1,F18,76-415,1
76-415_S21_1,S21,76-415,1
76-415_S22_1,S22,76-415,1
76-415_S24_1,S24,76-415,1
76-100_F20_2,F20,76-100,2
76-100_F21_2,F21,76-100,2
76-100_F22_2,F22,76-100,2
76-100_F23_2,F23,76-100,2
76-100_F24_2,F24,76-100,2
76-100_S23_1,S23,76-100,1
76-100_F23_1,F23,76-100,1
76-100_S24_1,S24,76-100,1
76-100_F24_1,F24,76-100,1
76-100_F25_1,F25,76-100,1
67-262_F20_2,F20,67-262,2
67-262_F21_2,F21,67-262,2
67-262_F22_2,F22,67-262,2
67-262_F23_2,F23,67-262,2
67-262_F24_2,F24,67-262,2
67-262_F21_1,F21,67-262,1
67-262_F22_1,F22,67-262,1
67-262_F23_1,F23,67-262,1
67-262_F24_1,F24,67-262,1
67-262_F25_1,F25,67-262,1
03-125_F20_2,F20,03-125,2
03-125_F21_2,F21,03-125,2
03-125_F22_2,F22,03-125,2
03-125_F23_2,F23,03-125,2
03-125_F24_2,F24,03-125,2
03-125_F21_1,F21,03-125,1
03-125_F22_1,F22,03-125,1
03-125_F23_1,F23,03-125,1
03-125_F24_1,F24,03-125,1
03-125_F25_1,F25,03-125,1
70-486_S16_2,S16,70-486,2
36-410_S21_1,S21,36-410,1
36-410_S22_1,S22,36-410,1
36-410_S23_1,S23,36-410,1
36-410_S24_1,S24,36-410,1
36-410_S25_1,S25,36-410,1
76-291_S21_1,S21,76-291,1
24-281_S19_1,S19,24-281,1
24-281_F19_1,F19,24-281,1
24-281_S20_1,S20,24-281,1
24-281_F20_1,F20,24-281,1
24-281_S21_1,S21,24-281,1
70-469_F21_2,F21,70-469,2
70-469_S23_2,S23,70-469,2
70-469_S24_2,S24,70-469,2
70-469_F24_2,F24,70-469,2
70-469_F21_1,F21,70-469,1
70-469_F22_1,F22,70-469,1
70-469_F23_1,F23,70-469,1
70-469_F24_1,F24,70-469,1
70-469_F25_1,F25,70-469,1
76-442_S24_1,S24,76-442,1
84-320_S16_1,S16,84-320,1
84-320_S20_1,S20,84-320,1
67-235_S24_2,S24,67-235,2
15-112_F23_2,F23,15-112,2
15-112_S24_2,S24,15-112,2
15-112_M24_2,M24,15-112,2
15-112_F24_2,F24,15-112,2
15-112_S25_2,S25,15-112,2
15-112_M24_1,M24,15-112,1
15-112_F24_1,F24,15-112,1
15-112_S25_1,S25,15-112,1
15-112_M25_1,M25,15-112,1
15-112_F25_1,F25,15-112,1
76-340_S16_1,S16,76-340,1
76-340_F24_1,F24,76-340,1
98-008_S23_1,S23,98-008,1
98-008_S24_1,S24,98-008,1
98-008_F24_1,F24,98-008,1
98-008_S25_1,S25,98-008,1
98-008_F25_1,F25,98-008,1
03-365_S20_1,S20,03-365,1
03-365_S21_1,S21,03-365,1
03-365_S22_1,S22,03-365,1
03-365_S24_1,S24,03-365,1
03-365_F25_1,F25,03-365,1
82-235_M22_1,M22,82-235,1
82-235_F22_1,F22,82-235,1
82-235_M23_1,M23,82-235,1
82-235_F23_1,F23,82-235,1
82-235_F24_1,F24,82-235,1
03-220_S21_2,S21,03-220,2
03-220_S22_2,S22,03-220,2
03-220_F22_2,F22,03-220,2
03-220_F23_2,F23,03-220,2
03-220_F24_2,F24,03-220,2
03-220_F21_1,F21,03-220,1
03-220_F22_1,F22,03-220,1
03-220_F23_1,F23,03-220,1
03-220_F24_1,F24,03-220,1
03-220_F25_1,F25,03-220,1
76-205_F17_1,F17,76-205,1
79-378_F21_2,F21,79-378,2
79-378_F22_2,F22,79-378,2
79-378_S23_2,S23,79-378,2
79-378_F24_2,F24,79-378,2
79-378_S25_2,S25,79-378,2
76-439_S21_1,S21,76-439,1
76-439_S22_1,S22,76-439,1
76-439_F23_1,F23,76-439,1
76-439_S25_1,S25,76-439,1
76-439_F25_1,F25,76-439,1
18-334_S20_1,S20,18-334,1
18-334_S21_1,S21,18-334,1
18-334_S22_1,S22,18-334,1
18-334_S23_1,S23,18-334,1
18-334_S25_1,S25,18-334,1
98-321_S18_1,S18,98-321,1
67-425_F23_2,F23,67-425,2
67-425_S24_2,S24,67-425,2
67-425_S25_2,S25,67-425,2
82-327_F15_1,F15,82-327,1
82-327_F16_1,F16,82-327,1
82-327_F18_1,F18,82-327,1
82-327_F19_1,F19,82-327,1
76-317_S21_1,S21,76-317,1
76-317_S22_1,S22,76-317,1
76-317_S23_1,S23,76-317,1
76-317_S24_1,S24,76-317,1
76-317_S25_1,S25,76-317,1
70-500_S23_2,S23,70-500,2
70-500_F23_2,F23,70-500,2
70-500_S24_2,S24,70-500,2
70-500_F24_2,F24,70-500,2
70-500_S25_2,S25,70-500,2
70-500_F21_1,F21,70-500,1
70-500_F22_1,F22,70-500,1
70-500_F23_1,F23,70-500,1
70-500_F24_1,F24,70-500,1
70-500_F25_1,F25,70-500,1
82-262_S16_1,S16,82-262,1
82-262_S17_1,S17,82-262,1
82-262_S21_1,S21,82-262,1
82-262_S22_1,S22,82-262,1
21-325_M24_1,M24,21-325,1
21-325_F24_1,F24,21-325,1
21-325_S25_1,S25,21-325,1
21-325_M25_1,M25,21-325,1
21-325_F25_1,F25,21-325,1
76-481_F21_1,F21,76-481,1
76-481_F22_1,F22,76-481,1
76-481_F23_1,F23,76-481,1
76-481_F24_1,F24,76-481,1
76-481_F25_1,F25,76-481,1
79-285_S16_2,S16,79-285,2
79-285_S17_2,S17,79-285,2
79-285_S18_2,S18,79-285,2
79-285_S19_2,S19,79-285,2
79-285_S20_2,S20,79-285,2
98-376_F20_1,F20,98-376,1
98-376_S21_1,S21,98-376,1
21-260_M24_1,M24,21-260,1
21-260_F24_1,F24,21-260,1
21-260_S25_1,S25,21-260,1
21-260_M25_1,M25,21-260,1
21-260_F25_1,F25,21-260,1
36-200_S20_2,S20,36-200,2
36-200_S21_2,S21,36-200,2
36-200_S22_2,S22,36-200,2
36-200_S23_2,S23,36-200,2
36-200_S24_2,S24,36-200,2
36-200_M24_1,M24,36-200,1
36-200_F24_1,F24,36-200,1
36-200_S25_1,S25,36-200,1
36-200_M25_1,M25,36-200,1
36-200_F25_1,F25,36-200,1
76-301_F20_2,F20,76-301,2
76-301_F21_2,F21,76-301,2
76-301_M23_2,M23,76-301,2
76-301_M24_1,M24,76-301,1
76-301_F24_1,F24,76-301,1
76-301_S25_1,S25,76-301,1
76-301_M25_1,M25,76-301,1
76-301_F25_1,F25,76-301,1
98-049_S25_1,S25,98-049,1
79-155_M24_1,M24,79-155,1
79-155_M25_1,M25,79-155,1
24-311_S21_1,S21,24-311,1
24-311_S22_1,S22,24-311,1
24-311_S23_1,S23,24-311,1
24-311_S24_1,S24,24-311,1
24-311_S25_1,S25,24-311,1
82-331_F21_1,F21,82-331,1
82-331_F22_1,F22,82-331,1
82-331_F23_1,F23,82-331,1
82-331_F24_1,F24,82-331,1
82-331_F25_1,F25,82-331,1
70-453_S16_2,S16,70-453,2
70-453_F16_1,F16,70-453,1
70-453_F17_1,F17,70-453,1
